Years;Stress;Genotypes;Env;Rep;IBLOCK;CAN;NDF;PH;CH;GFD;GY
2020;DI;06N6_27;2020DI;1;3;27.5;83;87;30.6;27;2.8
2020;DI;06N6_33;2020DI;1;3;30.15;83;90;31.1;26;3.12
2020;DI;06N6_62;2020DI;1;3;29.85;83;96;27.15;26;4
2020;DI;06N6_90;2020DI;1;3;29.2;82;83;26.9;26;2.56
2020;DI;06WA_93;2020DI;1;3;29.45;83;97;28.65;27;3.12
2020;DI;07AB_33;2020DI;1;3;29.35;84;88;27.4;26;3.2
2020;DI;07MN_41;2020DI;1;3;28.7;82;89;26.9;26;2.56
2020;DI;07N2_38;2020DI;1;3;30.25;83;94;27.35;26;3.28
2020;DI;07N2_73;2020DI;1;3;28.7;85;90;26.9;27;3.2
2020;DI;07UT_46;2020DI;1;3;28.65;85;95;30.25;26;3.6
2020;DI;07UT_74;2020DI;1;3;27.4;83;86;28.6;26;3.6
2020;DI;07UT_86;2020DI;1;3;29.45;84;86;28.4;26;3.6
2020;DI;07UT_88;2020DI;1;3;33.15;83;93;29.9;27;3.68
2020;DI;07UT_93;2020DI;1;3;31.7;85;98;26.9;27;3.92
2020;DI;07WA_23;2020DI;1;3;28.05;82;84;27.75;27;3.12
2020;DI;08BA_43;2020DI;1;3;26.75;84;85;29.5;27;3.44
2020;DI;08BA_47;2020DI;1;3;30.5;84;89;29.5;26;2.8
2020;DI;08BA_95;2020DI;1;3;30.75;84;89;26.85;27;3.2
2020;DI;08MN_30;2020DI;1;3;29.75;82;87;28.5;26;3.2
2020;DI;08MN_78;2020DI;1;3;29.5;83;88;27.6;26;3.04
2020;DI;08MT_36;2020DI;1;3;29.75;84;87;24.5;27;2.96
2020;DI;08MT_69;2020DI;1;3;30.4;83;95;27.5;26;3.2
2020;DI;08N6_64;2020DI;1;3;30.65;83;85;26.75;26;3.2
2020;DI;08N6_70;2020DI;1;3;31.95;82;87;29.6;26;2.72
2020;DI;08N6_77;2020DI;1;3;29.1;83;88;26.35;26;3.68
2020;DI;08UT_07;2020DI;1;3;30.4;83;91;28.4;26;4
2020;DI;08UT_10;2020DI;1;3;29.2;83;91;30;26;3.04
2020;DI;08WA_86;2020DI;1;3;28.95;83;96;28.85;27;3.68
2020;DI;08WA_90;2020DI;1;3;30.55;82;93;28;26;2.56
2020;DI;09AB_48;2020DI;1;3;29.1;84;94;29.15;26;3.2
2020;DI;09BA_50;2020DI;1;3;29.85;84;89;29;27;2.88
2020;DI;09MN_57;2020DI;1;3;28.55;83;88;27.15;27;2.72
2020;DI;09N2_12;2020DI;1;3;30.5;82;91;25.85;26;2.88
2020;DI;09N2_33;2020DI;1;3;30.55;86;95;26.4;26;3.04
2020;DI;09UT_05;2020DI;1;3;29.25;84;90;28.4;26;3.04
2020;DI;09WA_16;2020DI;1;3;30.15;84;88;27.6;27;2.8
2020;DI;09WA_43;2020DI;1;3;28.7;84;95;29.1;26;3.28
2020;DI;06MN_01;2020DI;1;4;28.65;83;91;26.85;27;3.44
2020;DI;06MN_05;2020DI;1;4;28.4;82;84;27.75;26;2.72
2020;DI;06MN_28;2020DI;1;4;30.1;84;91;27.25;26;3.12
2020;DI;06MN_51;2020DI;1;4;29.25;83;88;27.9;25;2.8
2020;DI;06MN_80;2020DI;1;4;29.45;82;85;28.65;26;2.96
2020;DI;06MN_81;2020DI;1;4;28.85;83;87;27.5;27;2.8
2020;DI;06N6_88;2020DI;1;4;29.6;84;95;26.65;26;3.12
2020;DI;06N6_95;2020DI;1;4;29.45;83;87;28.65;27;3.12
2020;DI;07AB_14;2020DI;1;4;27.75;83;89;28.4;27;3.68
2020;DI;07BA_14;2020DI;1;4;29.75;84;90;27.75;27;3.92
2020;DI;07BA_18;2020DI;1;4;28.95;82;89;27.25;26;2.72
2020;DI;07BA_41;2020DI;1;4;28.7;83;87;26.65;26;3.04
2020;DI;07MN_33;2020DI;1;4;28;83;83;27.9;26;2.88
2020;DI;07MN_35;2020DI;1;4;25.95;82;86;25.85;26;2.96
2020;DI;07MN_82;2020DI;1;4;28.7;83;87;28.25;27;2.48
2020;DI;07MT_21;2020DI;1;4;29.35;85;93;28.15;27;3.44
2020;DI;07N2_31;2020DI;1;4;26.6;84;89;26.35;26;2.64
2020;DI;07N6_57;2020DI;1;4;30.3;83;88;28.35;26;3.44
2020;DI;07N6_68;2020DI;1;4;29.6;83;84;27.65;26;2.96
2020;DI;07UT_55;2020DI;1;4;29.35;84;96;29.1;27;3.92
2020;DI;08BA_51;2020DI;1;4;29.25;83;95;26.35;26;3.6
2020;DI;08BA_82;2020DI;1;4;29.85;84;94;30.75;26;3.28
2020;DI;08MT_04;2020DI;1;4;29.1;83;90;29.9;27;2.88
2020;DI;08MT_10;2020DI;1;4;30;84;93;29.5;27;3.52
2020;DI;08MT_19;2020DI;1;4;32.35;84;93;28.85;27;3.36
2020;DI;08MT_44;2020DI;1;4;30.1;83;102;28.15;27;2.96
2020;DI;08N2_18;2020DI;1;4;26.05;84;91;27.85;27;2.72
2020;DI;08N2_80;2020DI;1;4;29.7;83;91;28.5;25;3.04
2020;DI;08WA_57;2020DI;1;4;29.75;83;100;28.35;26;3.28
2020;DI;08WA_78;2020DI;1;4;27.25;83;92;29.65;26;2.88
2020;DI;09BA_37;2020DI;1;4;26.7;84;88;24.75;26;2.72
2020;DI;09BA_51;2020DI;1;4;28.4;84;92;31.75;26;3.12
2020;DI;09MN_64;2020DI;1;4;28.8;84;93;29.35;26;3.52
2020;DI;09MN_82;2020DI;1;4;30.1;83;87;27;26;3.28
2020;DI;09MT_78;2020DI;1;4;30.4;83;100;28.15;26;3.52
2020;DI;09N2_04;2020DI;1;4;29.85;82;88;27.9;25;3.04
2020;DI;09N2_63;2020DI;1;4;31.45;83;87;25.5;26;2.72
2020;DI;09N2_74;2020DI;1;4;31.05;84;92;30.75;26;3.76
2020;DI;09N6_33;2020DI;1;4;29.7;83;92;30.4;26;2.88
2020;DI;09N6_36;2020DI;1;4;30.5;83;93;30.25;26;2.96
2020;DI;09N6_61;2020DI;1;4;28.8;83;90;29.65;26;3.36
2020;DI;09N6_63;2020DI;1;4;29.25;83;85;27.9;26;2.88
2020;DI;GIZA134;2020DI;1;4;27.8;78;111;35.3;27;4
2020;DI;06AB_01;2020DI;1;5;29.7;85;95;25.65;26;3.12
2020;DI;06AB_41;2020DI;1;5;29.9;84;90;30.75;27;3.28
2020;DI;06AB_66;2020DI;1;5;27.9;82;89;26.5;26;2.72
2020;DI;06AB_89;2020DI;1;5;28.25;82;86;27.75;26;3.28
2020;DI;06MT_20;2020DI;1;5;30.15;85;85;27.85;27;3.44
2020;DI;06N2_66;2020DI;1;5;28.45;85;91;27.5;26;3.12
2020;DI;06N6_34;2020DI;1;5;28.55;83;90;26.1;26;3.12
2020;DI;06N6_59;2020DI;1;5;29.85;83;93;26.4;26;3.28
2020;DI;06N6_76;2020DI;1;5;25.5;83;92;26.5;27;3.36
2020;DI;06WA_25;2020DI;1;5;30.1;84;92;26.15;27;2.88
2020;DI;07AB_37;2020DI;1;5;30.55;84;91;28;27;3.28
2020;DI;07BA_11;2020DI;1;5;29.5;82;89;28.15;26;2.96
2020;DI;07BA_45;2020DI;1;5;29.2;82;87;29.1;26;2.72
2020;DI;07BA_80;2020DI;1;5;31.2;85;91;30.85;26;3.04
2020;DI;07BA_96;2020DI;1;5;29.45;84;88;25.5;26;2.88
2020;DI;07MN_02;2020DI;1;5;28.45;82;82;26.1;26;2.8
2020;DI;07MN_13;2020DI;1;5;28.8;82;88;27.6;26;3.12
2020;DI;07MT_17;2020DI;1;5;28;84;84;27.4;27;3.28
2020;DI;07MT_40;2020DI;1;5;29.6;84;86;27.75;27;2.88
2020;DI;07MT_94;2020DI;1;5;30.65;83;92;30.15;26;3.12
2020;DI;07N2_02;2020DI;1;5;28;85;91;25.35;25;3.12
2020;DI;07N6_94;2020DI;1;5;30;83;88;29.15;26;3.04
2020;DI;07UT_87;2020DI;1;5;31.35;84;88;25.65;27;3.76
2020;DI;07UT_94;2020DI;1;5;29.9;85;93;28.35;27;4.08
2020;DI;07WA_03;2020DI;1;5;27.75;85;91;27.35;27;3.44
2020;DI;08AB_06;2020DI;1;5;30.8;83;94;28.5;26;3.36
2020;DI;08MN_41;2020DI;1;5;30.15;83;92;28.25;27;3.12
2020;DI;08MT_68;2020DI;1;5;30.1;85;92;28;27;3.76
2020;DI;08MT_71;2020DI;1;5;29.45;84;90;28.1;28;3.36
2020;DI;08MT_91;2020DI;1;5;29.2;85;86;26.75;27;3.28
2020;DI;08N6_88;2020DI;1;5;30.15;84;89;29.25;26;3.28
2020;DI;08N6_96;2020DI;1;5;29.7;84;92;25.75;26;3.36
2020;DI;08UT_85;2020DI;1;5;29.7;82;87;26.65;26;3.04
2020;DI;09AB_62;2020DI;1;5;30.55;84;93;26.15;27;3.2
2020;DI;09AB_78;2020DI;1;5;32;85;96;27.25;28;3.68
2020;DI;09MN_05;2020DI;1;5;29.45;83;84;26.6;27;3.04
2020;DI;09MT_16;2020DI;1;5;29.5;83;90;29.75;26;3.52
2020;DI;09MT_55;2020DI;1;5;31.85;84;90;26.65;26;2.72
2020;DI;09N2_02;2020DI;1;5;30.75;84;92;28.65;26;2.8
2020;DI;09N2_73;2020DI;1;5;29.05;83;94;27.15;26;2.56
2020;DI;09N6_66;2020DI;1;5;28.8;83;90;29.4;26;3.36
2020;DI;09UT_27;2020DI;1;5;30.5;84;96;28.4;27;3.6
2020;DI;09UT_59;2020DI;1;5;29.45;82;85;26.9;26;2.72
2020;DI;06AB_15;2020DI;1;6;30.25;86;93;27.85;27;2.56
2020;DI;06AB_58;2020DI;1;6;28.25;82;91;28.35;26;3.76
2020;DI;06MN_10;2020DI;1;6;29.35;83;90;28.35;26;3.52
2020;DI;06MN_14;2020DI;1;6;29.35;83;83;27.25;26;2.8
2020;DI;06MN_43;2020DI;1;6;28.15;82;87;27.15;26;2.96
2020;DI;06MT_26;2020DI;1;6;30.8;84;88;27.75;27;3.52
2020;DI;06MT_69;2020DI;1;6;29.6;84;90;28;27;3.12
2020;DI;06N2_63;2020DI;1;6;28.4;85;96;24;27;3.2
2020;DI;06N6_38;2020DI;1;6;27.9;82;87;30.4;26;3.04
2020;DI;06N6_84;2020DI;1;6;25.9;83;94;28.25;27;3.28
2020;DI;06WA_29;2020DI;1;6;30.55;82;91;26.35;25;3.12
2020;DI;06WA_42;2020DI;1;6;29.2;84;88;27.75;27;3.28
2020;DI;07AB_53;2020DI;1;6;30.15;84;93;27.35;27;3.52
2020;DI;07BA_52;2020DI;1;6;27.6;83;93;26.6;27;3.28
2020;DI;07BA_64;2020DI;1;6;30.55;83;89;25.35;26;3.04
2020;DI;07BA_89;2020DI;1;6;30.65;83;91;28.4;27;3.2
2020;DI;07MN_42;2020DI;1;6;28.8;82;86;26.85;26;2.64
2020;DI;07MN_93;2020DI;1;6;29.5;82;85;27.6;26;2.8
2020;DI;07N2_50;2020DI;1;6;30.95;83;93;26.1;26;3.44
2020;DI;07N2_61;2020DI;1;6;28.25;85;94;28.1;27;3.04
2020;DI;07N2_77;2020DI;1;6;26.75;83;82;25;26;2.8
2020;DI;07N6_11;2020DI;1;6;28.95;84;89;27.5;26;3.28
2020;DI;07N6_48;2020DI;1;6;28.8;84;91;28.65;27;3.2
2020;DI;07UT_02;2020DI;1;6;29.45;85;88;30.35;26;3.52
2020;DI;07UT_36;2020DI;1;6;28.45;84;90;28.35;27;3.44
2020;DI;08BA_02;2020DI;1;6;32.1;83;94;28.5;26;3.12
2020;DI;08MT_15;2020DI;1;6;29.85;84;94;30.9;27;3.2
2020;DI;08MT_84;2020DI;1;6;29.05;84;91;26;27;3.36
2020;DI;08N6_03;2020DI;1;6;26.05;83;87;26.25;26;2.8
2020;DI;09AB_25;2020DI;1;6;31.05;84;93;30.6;27;2.8
2020;DI;09AB_29;2020DI;1;6;30.55;84;94;27.85;26;3.52
2020;DI;09AB_60;2020DI;1;6;31.45;84;94;26.6;27;3.28
2020;DI;09AB_66;2020DI;1;6;30.15;83;100;29;27;3.6
2020;DI;09BA_64;2020DI;1;6;28.85;83;88;30.65;27;2.96
2020;DI;09MT_02;2020DI;1;6;30.1;85;96;31.6;27;3.44
2020;DI;09N2_36;2020DI;1;6;30.25;83;91;29.65;26;3.04
2020;DI;09N6_90;2020DI;1;6;28.45;83;90;29.6;27;3.04
2020;DI;09UT_44;2020DI;1;6;29.05;85;96;31;27;4.08
2020;DI;09UT_47;2020DI;1;6;29.85;83;89;27;26;3.36
2020;DI;09WA_29;2020DI;1;6;30.9;85;100;30;28;3.6
2020;DI;09WA_30;2020DI;1;6;29.35;85;89;27.35;28;3.44
2020;DI;GIZA127;2020DI;1;6;27.8;77;111;35.55;26;3.6
2020;DI;GIZA132;2020DI;1;6;27.05;77;110;34.45;26;4.64
2020;DI;06AB_71;2020DI;1;7;29.2;81;82;24.5;26;2.24
2020;DI;06MN_18;2020DI;1;7;28.7;83;85;25.85;26;2.8
2020;DI;06N2_85;2020DI;1;7;29.75;84;88;26.6;26;3.2
2020;DI;06N6_71;2020DI;1;7;28.45;83;89;27.5;26;3.2
2020;DI;06WA_38;2020DI;1;7;29.75;84;95;27.9;26;3.52
2020;DI;06WA_77;2020DI;1;7;28.3;83;85;28.6;27;3.12
2020;DI;07AB_13;2020DI;1;7;26.85;84;91;27;27;3.28
2020;DI;07AB_77;2020DI;1;7;29.25;85;90;27.1;27;3.12
2020;DI;07BA_09;2020DI;1;7;29.6;82;92;29.65;26;2.88
2020;DI;07BA_24;2020DI;1;7;30.8;84;87;28.65;26;3.2
2020;DI;07BA_27;2020DI;1;7;28.7;83;91;28.9;26;2.88
2020;DI;07BA_51;2020DI;1;7;29.6;83;95;29.25;26;3.12
2020;DI;07MN_11;2020DI;1;7;30.1;83;87;28;26;3.04
2020;DI;07MN_30;2020DI;1;7;29.45;83;86;26.85;26;2.88
2020;DI;07MN_96;2020DI;1;7;28.65;83;85;28.75;26;2.56
2020;DI;07MT_67;2020DI;1;7;29.35;85;89;25.9;27;3.12
2020;DI;07N2_75;2020DI;1;7;25.1;84;88;25.75;26;2.56
2020;DI;07N6_80;2020DI;1;7;30.95;82;92;28.65;26;2.72
2020;DI;07UT_14;2020DI;1;7;31.35;84;99;27.9;27;3.2
2020;DI;07WA_38;2020DI;1;7;29.45;84;91;28.85;27;2.8
2020;DI;08BA_13;2020DI;1;7;28.85;83;96;30.1;26;3.12
2020;DI;08BA_30;2020DI;1;7;26.85;84;86;26.25;28;3.04
2020;DI;08MN_26;2020DI;1;7;28.55;83;85;27;26;2.8
2020;DI;08MT_41;2020DI;1;7;30.1;83;97;27.35;26;3.6
2020;DI;08MT_61;2020DI;1;7;30.3;83;90;28.85;27;3.76
2020;DI;08MT_95;2020DI;1;7;28.85;82;89;26.85;26;3.2
2020;DI;08N2_07;2020DI;1;7;27.65;84;88;27;27;2.8
2020;DI;08N2_12;2020DI;1;7;31.45;82;94;28.75;26;3.12
2020;DI;08N6_38;2020DI;1;7;28.4;83;88;27.9;26;3.04
2020;DI;08UT_01;2020DI;1;7;28.7;83;95;27.9;26;3.52
2020;DI;08WA_11;2020DI;1;7;30.65;85;92;28.35;28;2.96
2020;DI;09AB_94;2020DI;1;7;31.95;85;96;27.35;27;3.44
2020;DI;09MN_42;2020DI;1;7;30.15;83;87;27.9;26;3.04
2020;DI;09MT_94;2020DI;1;7;28;83;93;30.1;27;3.12
2020;DI;09N2_16;2020DI;1;7;30.9;84;87;29.15;26;3.04
2020;DI;09N2_21;2020DI;1;7;29.1;85;93;26.85;26;2.64
2020;DI;09N2_29;2020DI;1;7;31.15;83;93;28.4;26;2.96
2020;DI;09N2_82;2020DI;1;7;30.5;83;91;29.6;26;3.2
2020;DI;09N6_54;2020DI;1;7;29.25;83;90;29.9;26;3.2
2020;DI;09UT_24;2020DI;1;7;32.8;86;97;32.15;27;4.24
2020;DI;09UT_33;2020DI;1;7;31.95;84;93;27.6;27;3.28
2020;DI;09UT_89;2020DI;1;7;28.7;82;88;27.65;26;2.72
2020;DI;09WA_19;2020DI;1;7;32.9;84;95;25.5;27;3.28
2020;DI;06MN_31;2020DI;1;8;30;83;85;28.1;26;3.04
2020;DI;06MN_53;2020DI;1;8;28.45;84;90;30;27;2.88
2020;DI;06MN_62;2020DI;1;8;28.95;83;84;27.15;26;2.64
2020;DI;06MT_29;2020DI;1;8;27.8;84;95;28.85;26;2.88
2020;DI;06MT_46;2020DI;1;8;29.9;84;98;30.15;26;3.04
2020;DI;06MT_67;2020DI;1;8;29.7;83;91;27.6;26;2.56
2020;DI;06MT_78;2020DI;1;8;30.25;84;97;28.65;27;3.36
2020;DI;06MT_91;2020DI;1;8;29.45;84;92;29.85;26;3.28
2020;DI;06N2_39;2020DI;1;8;30.75;83;95;29.75;27;3.76
2020;DI;06N2_70;2020DI;1;8;30;82;90;27.15;25;2.96
2020;DI;06N2_93;2020DI;1;8;26.2;84;84;28.65;26;3.2
2020;DI;06N6_22;2020DI;1;8;29.05;82;87;29.25;27;3.12
2020;DI;06WA_57;2020DI;1;8;30;83;100;29.6;26;2.88
2020;DI;07AB_29;2020DI;1;8;27.1;84;93;28.25;26;3.28
2020;DI;07BA_28;2020DI;1;8;28.95;83;92;26.9;26;2.56
2020;DI;07BA_86;2020DI;1;8;30.3;85;92;28.25;27;3.36
2020;DI;07MN_20;2020DI;1;8;27.6;83;85;25.9;26;2.64
2020;DI;07MT_10;2020DI;1;8;26.3;83;96;28.6;26;3.12
2020;DI;07N6_60;2020DI;1;8;28.85;84;90;27.5;26;3.52
2020;DI;07UT_31;2020DI;1;8;27.8;83;96;27.4;27;3.44
2020;DI;07UT_44;2020DI;1;8;29.2;83;93;26.85;26;3.28
2020;DI;07UT_56;2020DI;1;8;28.8;84;88;27;26;3.2
2020;DI;07UT_96;2020DI;1;8;28.05;82;84;27.25;25;2.48
2020;DI;07WA_16;2020DI;1;8;31.3;84;90;26.85;27;2.88
2020;DI;08AB_46;2020DI;1;8;32;83;94;28.25;27;3.12
2020;DI;08AB_54;2020DI;1;8;29.9;83;88;25.6;26;2.56
2020;DI;08AB_67;2020DI;1;8;28.7;83;88;28.25;27;3.2
2020;DI;08BA_14;2020DI;1;8;30.15;83;94;27.6;26;3.04
2020;DI;08BA_58;2020DI;1;8;30.4;84;94;28.1;26;3.44
2020;DI;08BA_76;2020DI;1;8;30.95;84;92;26.35;26;2.8
2020;DI;08MN_49;2020DI;1;8;28.15;83;87;27.75;26;2.72
2020;DI;08MN_68;2020DI;1;8;29.45;83;89;29.9;26;3.04
2020;DI;08N2_44;2020DI;1;8;30.1;83;92;26.1;26;3.2
2020;DI;08N2_66;2020DI;1;8;29.6;88;135;32;30;3.2
2020;DI;08N6_37;2020DI;1;8;28.25;83;87;29.75;27;3.28
2020;DI;08N6_90;2020DI;1;8;30.3;86;95;28.5;27;3.36
2020;DI;08N6_94;2020DI;1;8;30;84;86;27.35;26;3.04
2020;DI;08UT_16;2020DI;1;8;29.6;84;93;29.4;26;3.12
2020;DI;08WA_30;2020DI;1;8;28.25;83;96;28.25;26;2.8
2020;DI;09AB_15;2020DI;1;8;28.15;84;92;30.6;26;3.6
2020;DI;09BA_36;2020DI;1;8;29.5;84;84;27.9;26;3.12
2020;DI;09MN_04;2020DI;1;8;27.9;82;86;26.85;26;2.48
2020;DI;09N2_39;2020DI;1;8;30.3;82;95;27.75;26;3.2
2020;DI;06AB_08;2020DI;1;9;31.3;85;94;25.4;27;3.44
2020;DI;06AB_52;2020DI;1;9;28;82;85;28.35;26;3.6
2020;DI;06AB_68;2020DI;1;9;26.85;83;91;25.85;26;3.28
2020;DI;06BA_06;2020DI;1;9;29.35;82;93;28.6;26;2.8
2020;DI;06MN_63;2020DI;1;9;29.05;83;85;26.75;26;2.64
2020;DI;06MN_72;2020DI;1;9;29.05;83;87;28.25;26;2.96
2020;DI;06N2_96;2020DI;1;9;26.05;85;89;26.25;26;2.88
2020;DI;07AB_10;2020DI;1;9;28.85;82;90;27.4;27;3.28
2020;DI;07AB_19;2020DI;1;9;29.45;84;92;29.6;26;3.12
2020;DI;07AB_27;2020DI;1;9;25.8;83;90;27.4;26;3.36
2020;DI;07BA_22;2020DI;1;9;28.65;83;87;28.25;26;2.56
2020;DI;07MN_49;2020DI;1;9;28.8;83;87;26.9;26;3.04
2020;DI;07MN_88;2020DI;1;9;28.65;83;85;27.25;26;2.88
2020;DI;07MN_90;2020DI;1;9;29.6;82;86;28.5;26;2.8
2020;DI;07MT_55;2020DI;1;9;28.15;84;89;28;26;2.48
2020;DI;07N2_43;2020DI;1;9;29.7;83;90;27.65;26;2.96
2020;DI;07N2_84;2020DI;1;9;28.55;84;83;27;26;2.72
2020;DI;07UT_30;2020DI;1;9;27.1;82;95;28.85;26;3.52
2020;DI;07UT_48;2020DI;1;9;27.75;83;95;28.85;27;3.44
2020;DI;08AB_09;2020DI;1;9;30.15;85;94;29.35;27;3.28
2020;DI;08AB_45;2020DI;1;9;32.4;83;96;28.35;27;3.6
2020;DI;08BA_11;2020DI;1;9;30.1;84;91;25.85;27;3.2
2020;DI;08BA_44;2020DI;1;9;31.35;84;92;29;26;3.2
2020;DI;08BA_60;2020DI;1;9;28.25;83;87;24.1;26;2.88
2020;DI;08MN_88;2020DI;1;9;28.55;82;87;26.75;27;2.64
2020;DI;08MT_93;2020DI;1;9;29.35;85;91;27;28;3.68
2020;DI;08N2_35;2020DI;1;9;28.8;84;89;26.15;26;2.88
2020;DI;08N6_01;2020DI;1;9;28.3;83;86;27.75;27;3.76
2020;DI;08N6_93;2020DI;1;9;28.45;83;90;25.15;26;3.28
2020;DI;08WA_40;2020DI;1;9;29.35;82;91;26.35;27;3.12
2020;DI;09AB_10;2020DI;1;9;29.2;85;86;27.15;26;3.12
2020;DI;09BA_21;2020DI;1;9;29.1;85;97;27.65;27;3.44
2020;DI;09BA_45;2020DI;1;9;29.35;84;89;25.9;27;2.96
2020;DI;09BA_56;2020DI;1;9;28.7;83;86;27.65;26;2.88
2020;DI;09BA_68;2020DI;1;9;30;84;89;25.25;26;2.72
2020;DI;09MN_14;2020DI;1;9;29.6;82;90;27.6;26;2.96
2020;DI;09MT_75;2020DI;1;9;31.05;83;96;27.9;26;3.68
2020;DI;09N2_09;2020DI;1;9;31.2;83;90;28.15;26;3.2
2020;DI;09N6_59;2020DI;1;9;30.4;83;89;27.65;26;3.04
2020;DI;09UT_01;2020DI;1;9;29.6;83;88;28.25;25;3.2
2020;DI;09WA_15;2020DI;1;9;26.7;82;97;27.9;26;2.64
2020;DI;09WA_39;2020DI;1;9;32.4;84;91;27.75;27;3.44
2020;DI;09WA_82;2020DI;1;9;30.1;83;89;26.85;27;3.52
2020;DI;06MN_21;2020DI;1;10;31.85;84;88;30.35;27;3.36
2020;DI;06MN_88;2020DI;1;10;28.85;83;85;26.85;27;2.96
2020;DI;06MT_12;2020DI;1;10;30.8;82;90;28;27;2.96
2020;DI;06MT_44;2020DI;1;10;30.15;84;90;29.75;27;3.36
2020;DI;06N2_37;2020DI;1;10;28.05;83;88;24.4;27;3.12
2020;DI;06N2_91;2020DI;1;10;27.35;84;88;25.1;26;2.96
2020;DI;06N6_42;2020DI;1;10;27.75;83;87;29.4;26;2.96
2020;DI;06N6_94;2020DI;1;10;28.95;83;89;28.85;27;2.96
2020;DI;06WA_53;2020DI;1;10;28.7;83;93;28.4;26;3.04
2020;DI;07AB_16;2020DI;1;10;27.75;83;92;26.75;27;3.6
2020;DI;07AB_66;2020DI;1;10;31.05;85;95;27.15;27;4
2020;DI;07AB_93;2020DI;1;10;31.55;85;93;27.15;27;3.44
2020;DI;07BA_16;2020DI;1;10;27.8;84;90;29.25;27;3.2
2020;DI;07MT_50;2020DI;1;10;28.7;84;93;29.1;26;2.56
2020;DI;07N2_13;2020DI;1;10;27.6;84;91;28.15;26;2.8
2020;DI;07N2_25;2020DI;1;10;28;84;85;29.35;26;2.88
2020;DI;07N6_22;2020DI;1;10;29.25;82;90;29.5;26;2.56
2020;DI;07N6_51;2020DI;1;10;29.1;82;88;28.65;26;2.56
2020;DI;07UT_01;2020DI;1;10;29.25;84;85;28.9;26;3.92
2020;DI;07UT_71;2020DI;1;10;28.85;85;88;30.1;26;4.24
2020;DI;07UT_83;2020DI;1;10;31.05;85;94;28.4;26;3.68
2020;DI;08AB_24;2020DI;1;10;30.8;84;91;27.5;27;3.04
2020;DI;08BA_87;2020DI;1;10;28.95;83;91;27;26;2.88
2020;DI;08MT_74;2020DI;1;10;27.35;84;89;28.35;27;3.2
2020;DI;08N6_04;2020DI;1;10;29.35;83;86;28.15;26;3.52
2020;DI;08N6_09;2020DI;1;10;25.65;84;85;27.9;26;2.96
2020;DI;08N6_35;2020DI;1;10;27.5;82;86;25.6;26;3.36
2020;DI;08N6_84;2020DI;1;10;29.05;84;94;29.5;27;3.84
2020;DI;08N6_87;2020DI;1;10;30.3;83;87;29.25;26;2.96
2020;DI;08UT_24;2020DI;1;10;29.45;84;92;27.4;26;3.76
2020;DI;08UT_56;2020DI;1;10;29.85;86;93;28;26;3.6
2020;DI;08WA_25;2020DI;1;10;28.7;83;96;28.1;27;2.72
2020;DI;09AB_74;2020DI;1;10;30.95;83;93;29.4;26;3.04
2020;DI;09AB_82;2020DI;1;10;30.5;83;96;27.6;26;2.88
2020;DI;09BA_40;2020DI;1;10;27.5;84;86;29.6;27;2.88
2020;DI;09BA_94;2020DI;1;10;29.35;84;89;27.1;28;3.12
2020;DI;09BA_95;2020DI;1;10;30.1;84;101;31.4;27;3.44
2020;DI;09N2_06;2020DI;1;10;30.95;84;93;29.15;26;3.04
2020;DI;09N2_55;2020DI;1;10;28.3;83;85;26.5;26;2.48
2020;DI;09N6_69;2020DI;1;10;27.9;83;85;26.9;26;3.36
2020;DI;09N6_73;2020DI;1;10;30.1;83;89;26.15;26;3.68
2020;DI;09WA_55;2020DI;1;10;28.25;82;94;25.4;26;2.96
2020;DI;09WA_71;2020DI;1;10;28.55;82;89;28.25;25;2.24
2020;DI;06AB_01;2020DI;2;1;30.9;85;92;27.1;26;3.2
2020;DI;06AB_08;2020DI;2;1;31.2;85;93;26;26;3.2
2020;DI;06AB_15;2020DI;2;1;29.35;85;93;28.5;27;2.56
2020;DI;06AB_24;2020DI;2;1;31.6;85;90;27.5;27;3.36
2020;DI;06AB_41;2020DI;2;1;28.85;84;96;27.85;26;3.2
2020;DI;06AB_52;2020DI;2;1;28.45;82;85;26.9;26;3.36
2020;DI;06AB_55;2020DI;2;1;27.25;83;91;27.6;27;3.52
2020;DI;06AB_58;2020DI;2;1;28.05;82;93;28.85;26;3.76
2020;DI;06AB_62;2020DI;2;1;29.7;83;87;26.85;26;2.72
2020;DI;06AB_66;2020DI;2;1;26.6;82;90;27.15;26;2.56
2020;DI;06AB_68;2020DI;2;1;27.65;82;92;26.4;26;3.2
2020;DI;06AB_71;2020DI;2;1;28.65;82;83;24.65;26;2.32
2020;DI;06AB_84;2020DI;2;1;29.9;84;86;28.35;26;3.12
2020;DI;06AB_89;2020DI;2;1;29.05;81;86;27.6;25;3.2
2020;DI;06BA_06;2020DI;2;1;29.75;82;94;29.4;26;3.04
2020;DI;06BA_16;2020DI;2;1;27.65;82;88;27.35;26;2.48
2020;DI;06BA_30;2020DI;2;1;28;83;90;29.35;27;2.96
2020;DI;06MN_01;2020DI;2;1;29.5;82;88;28.35;26;3.2
2020;DI;06MN_05;2020DI;2;1;28.65;82;85;28;26;2.8
2020;DI;06MN_10;2020DI;2;1;29.05;83;90;29.35;26;3.36
2020;DI;06MN_14;2020DI;2;1;27.2;82;85;26.15;26;3.12
2020;DI;06MN_18;2020DI;2;1;28.3;82;83;26.75;26;2.64
